1	1	1	0.0013	0
1	2	0.95	0.0114	0
1	3	0.9	0.0208	0
1	4	0.8	0.0375	0
1	5	0.7	0.0518	0
1	6	0.6	0.0636	0
1	7	0.5	0.0724	0
1	8	0.4	0.078	0
1	9	0.3	0.0788	0
1	10	0.25	0.0767	0
1	11	0.2	0.0726	0
1	12	0.15	0.0661	0
1	13	0.1	0.0563	0
1	14	0.075	0.0496	0
1	15	0.05	0.0413	0
1	16	0.025	0.0299	0
1	17	0.0125	0.0215	0
1	18	0	0	0
