1	1	0	0	0
1	2	0.0125	-0.0165	0
1	3	0.025	-0.0227	0
1	4	0.05	-0.0301	0
1	5	0.075	-0.0346	0
1	6	0.1	-0.0375	0
1	7	0.15	-0.041	0
1	8	0.2	-0.0423	0
1	9	0.25	-0.0422	0
1	10	0.3	-0.0412	0
1	11	0.4	-0.038	0
1	12	0.5	-0.0334	0
1	13	0.6	-0.0276	0
1	14	0.7	-0.0214	0
1	15	0.8	-0.015	0
1	16	0.9	-0.0082	0
1	17	0.95	-0.0048	0
1	18	1	0.0013	0
